route_key,mode,o_zone_id,d_zone_id,o_x_coord,o_y_coord,d_x_coord,d_y_coord,total_distance_mile,total_distance_km,straight_line_distance_mile,straight_line_distance_km,distance_ratio,total_free_flow_travel_time,total_congestion_travel_time,volume,WKT_geometry
2_45_transit,transit,2,45,-122.42,37.7652,-122.444,37.6644,8.49437,13.6674,7.08811,11.4048,1.1984,19.8567,19.8584,3,"LINESTRING(-122.419755 37.765176,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.469094 37.706204,-122.466267 37.684542,-122.444354 37.664337,-122.444254 37.664437)"
2_47_transit,transit,2,47,-122.42,37.7652,-121.939,37.5023,37.0708,59.6469,31.9506,51.4086,1.16025,60.866,60.9512,1,"LINESTRING(-122.419755 37.765176,-122.419855 37.765076,-122.413979 37.779350,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.265332 37.797257,-122.224167 37.774773,-122.196798 37.753504,-122.160813 37.721706,-122.126531 37.696838,-122.087041 37.669631,-122.057258 37.634263,-122.017330 37.590665,-121.976705 37.557413,-121.939458 37.502207,-121.939358 37.502307)"
2_48_transit,transit,2,48,-122.42,37.7652,-122.067,37.9058,23.4504,37.7317,21.5445,34.6651,1.08846,41.8621,41.8818,1,"LINESTRING(-122.419755 37.765176,-122.419855 37.765076,-122.413979 37.779350,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.251371 37.844695,-122.183817 37.878403,-122.124744 37.893120,-122.067479 37.905712,-122.067379 37.905812)"
2_50_transit,transit,2,50,-122.42,37.7652,-122.295,37.8049,7.98483,12.8476,7.33782,11.8065,1.08817,14.8554,15.1403,7,"LINESTRING(-122.419755 37.765176,-122.419855 37.765076,-122.413979 37.779350,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.295144 37.804923)"
3_1_transit,transit,3,1,-122.269,37.8081,-122.272,37.8035,0.371284,0.597396,0.353597,0.568938,1.05002,1.85128,1.93706,1,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.271689 37.803371,-122.271589 37.803471)"
3_2_transit,transit,3,2,-122.269,37.8081,-122.42,37.7652,9.62858,15.4924,8.76327,14.1001,1.09874,20.8574,22.7499,19,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.419755 37.765176)"
3_4_transit,transit,3,4,-122.269,37.8081,-122.419,37.7524,10.5126,16.9147,9.03857,14.5431,1.16308,22.8584,24.7517,9,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.418518 37.752422)"
3_6_transit,transit,3,6,-122.269,37.8081,-122.27,37.8531,3.13656,5.04672,3.11036,5.00457,1.00842,8.85217,8.85239,2,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.267263 37.828714,-122.269850 37.852969,-122.269750 37.853069)"
3_8_transit,transit,3,8,-122.269,37.8081,-122.126,37.6969,11.2398,18.0848,10.9259,17.5798,1.02873,21.8565,21.8777,1,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.271689 37.803371,-122.265332 37.797257,-122.224167 37.774773,-122.196798 37.753504,-122.160813 37.721706,-122.126531 37.696838,-122.126431 37.696938)"
3_9_transit,transit,3,9,-122.269,37.8081,-121.875,37.3685,38.2038,61.4699,37.2546,59.9426,1.02548,59.8642,59.8961,5,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.271689 37.803371,-122.265332 37.797257,-122.224167 37.774773,-122.196798 37.753504,-122.160813 37.721706,-122.126531 37.696838,-122.087041 37.669631,-122.057258 37.634263,-122.017330 37.590665,-121.976705 37.557413,-121.939458 37.502207,-121.890903 37.409736,-121.874761 37.368395,-121.874661 37.368495)"
3_11_transit,transit,3,11,-122.269,37.8081,-122.414,37.7794,8.59122,13.8233,8.16833,13.1428,1.05177,18.8563,20.7475,53,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.413879 37.779450)"
3_13_transit,transit,3,13,-122.269,37.8081,-122.197,37.7536,5.74782,9.24824,5.44306,8.75789,1.05599,12.8544,12.8719,12,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.271689 37.803371,-122.265332 37.797257,-122.224167 37.774773,-122.196798 37.753504,-122.196698 37.753604)"
3_14_transit,transit,3,14,-122.269,37.8081,-122.029,37.9738,18.9801,30.539,17.3719,27.9513,1.09258,29.8569,29.857,2,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.267263 37.828714,-122.251371 37.844695,-122.183817 37.878403,-122.124744 37.893120,-122.067479 37.905712,-122.056115 37.928363,-122.029226 37.973673,-122.029126 37.973773)"
3_15_transit,transit,3,15,-122.269,37.8081,-122.469,37.7063,14.7601,23.749,13.0046,20.9244,1.13499,31.8615,33.7556,1,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.469094 37.706204,-122.468994 37.706304)"
3_16_transit,transit,3,16,-122.269,37.8081,-122.268,37.8701,4.31824,6.94805,4.28792,6.89926,1.00707,10.8531,10.8534,10,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.267263 37.828714,-122.269850 37.852969,-122.268178 37.870017,-122.268078 37.870117)"
3_17_transit,transit,3,17,-122.269,37.8081,-122.317,37.9252,9.1919,14.7898,8.50941,13.6916,1.08021,18.856,18.8563,6,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.267263 37.828714,-122.269850 37.852969,-122.268178 37.870017,-122.283608 37.873932,-122.298995 37.902533,-122.316968 37.925105,-122.316868 37.925205)"
3_19_transit,transit,3,19,-122.269,37.8081,-122.397,37.7928,7.2906,11.7306,7.08666,11.4024,1.02878,13.8533,15.6643,87,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.397080 37.792789)"
3_20_transit,transit,3,20,-122.269,37.8081,-121.977,37.5575,23.9621,38.555,23.5548,37.8997,1.01729,39.8608,39.8924,2,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.271689 37.803371,-122.265332 37.797257,-122.224167 37.774773,-122.196798 37.753504,-122.160813 37.721706,-122.126531 37.696838,-122.087041 37.669631,-122.057258 37.634263,-122.017330 37.590665,-121.976705 37.557413,-121.976605 37.557513)"
3_21_transit,transit,3,21,-122.269,37.8081,-122.224,37.7749,3.6511,5.87462,3.34707,5.38544,1.09083,9.85334,9.8676,3,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.271689 37.803371,-122.265332 37.797257,-122.224167 37.774773,-122.224067 37.774873)"
3_22_transit,transit,3,22,-122.269,37.8081,-122.434,37.7333,12.0706,19.4216,10.3804,16.7021,1.16282,25.8594,27.7532,6,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.433557 37.733269)"
3_23_transit,transit,3,23,-122.269,37.8081,-122.087,37.6697,14.1033,22.6923,13.7842,22.1788,1.02315,25.8576,25.882,2,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.271689 37.803371,-122.265332 37.797257,-122.224167 37.774773,-122.196798 37.753504,-122.160813 37.721706,-122.126531 37.696838,-122.087041 37.669631,-122.086941 37.669731)"
3_26_transit,transit,3,26,-122.269,37.8081,-122.267,37.8288,1.45441,2.34014,1.4365,2.31133,1.01246,4.85122,4.85123,3,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.267263 37.828714,-122.267163 37.828814)"
3_27_transit,transit,3,27,-122.269,37.8081,-122.387,37.6002,23.6393,38.0356,15.7467,25.3365,1.50122,52.8667,62.635,4,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.469094 37.706204,-122.466267 37.684542,-122.444354 37.664337,-122.416484 37.637620,-122.391995 37.615923,-122.386940 37.600099,-122.386840 37.600199)"
3_28_transit,transit,3,28,-122.269,37.8081,-121.891,37.4098,35.2125,56.6569,34.4233,55.3872,1.02292,54.8631,54.895,4,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.271689 37.803371,-122.265332 37.797257,-122.224167 37.774773,-122.196798 37.753504,-122.160813 37.721706,-122.126531 37.696838,-122.087041 37.669631,-122.057258 37.634263,-122.017330 37.590665,-121.976705 37.557413,-121.939458 37.502207,-121.890903 37.409736,-121.890803 37.409836)"
3_29_transit,transit,3,29,-122.269,37.8081,-122.402,37.7892,7.64152,12.2952,7.37282,11.8629,1.03644,14.8543,16.7143,68,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.401642 37.789213)"
3_30_transit,transit,3,30,-122.269,37.8081,-122.284,37.874,5.2024,8.37066,4.62912,7.44826,1.12384,12.8541,12.8544,3,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.267263 37.828714,-122.269850 37.852969,-122.268178 37.870017,-122.283608 37.873932,-122.283508 37.874032)"
3_31_transit,transit,3,31,-122.269,37.8081,-122.025,38.0034,21.0431,33.8584,18.9567,30.5013,1.11006,33.8578,33.858,2,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.267263 37.828714,-122.251371 37.844695,-122.183817 37.878403,-122.124744 37.893120,-122.067479 37.905712,-122.056115 37.928363,-122.029226 37.973673,-122.024661 38.003307,-122.024561 38.003407)"
3_33_transit,transit,3,33,-122.269,37.8081,-122.184,37.8785,7.21893,11.6153,6.72323,10.8177,1.07373,12.8531,12.8532,1,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.267263 37.828714,-122.251371 37.844695,-122.183817 37.878403,-122.183717 37.878503)"
3_35_transit,transit,3,35,-122.269,37.8081,-122.056,37.9285,15.5229,24.9764,14.2764,22.9707,1.08732,24.856,24.8561,3,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.267263 37.828714,-122.251371 37.844695,-122.183817 37.878403,-122.124744 37.893120,-122.067479 37.905712,-122.056115 37.928363,-122.056015 37.928463)"
3_37_transit,transit,3,37,-122.269,37.8081,-122.299,37.9026,7.34974,11.8257,6.73857,10.8424,1.0907,15.8551,15.8553,1,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.267263 37.828714,-122.269850 37.852969,-122.268178 37.870017,-122.283608 37.873932,-122.298995 37.902533,-122.298895 37.902633)"
3_38_transit,transit,3,38,-122.269,37.8081,-122.407,37.7846,8.08661,13.0114,7.74173,12.4564,1.04455,16.8553,18.7381,32,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.407387 37.784645)"
3_39_transit,transit,3,39,-122.269,37.8081,-122.353,37.9368,11.3183,18.2111,10.0124,16.11,1.13042,23.857,23.8573,4,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.267263 37.828714,-122.269850 37.852969,-122.268178 37.870017,-122.283608 37.873932,-122.298995 37.902533,-122.316968 37.925105,-122.353104 37.936695,-122.353004 37.936795)"
3_40_transit,transit,3,40,-122.269,37.8081,-122.251,37.8448,2.85871,4.59966,2.71097,4.36196,1.0545,7.85219,7.85221,1,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.267263 37.828714,-122.251371 37.844695,-122.251271 37.844795)"
3_41_transit,transit,3,41,-122.269,37.8081,-122.161,37.7218,8.69684,13.9932,8.38582,13.4928,1.03709,17.8555,17.8749,6,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.271689 37.803371,-122.265332 37.797257,-122.224167 37.774773,-122.196798 37.753504,-122.160813 37.721706,-122.160713 37.721806)"
3_42_transit,transit,3,42,-122.269,37.8081,-122.416,37.6377,20.5,32.9845,14.2705,22.9612,1.43653,42.8646,44.7589,2,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.469094 37.706204,-122.466267 37.684542,-122.444354 37.664337,-122.416484 37.637620,-122.416384 37.637720)"
3_43_transit,transit,3,43,-122.269,37.8081,-122.392,37.616,22.5112,36.2205,14.879,23.9403,1.51295,47.8657,49.76,9,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.469094 37.706204,-122.466267 37.684542,-122.444354 37.664337,-122.416484 37.637620,-122.391995 37.615923,-122.391895 37.616023)"
3_44_transit,transit,3,44,-122.269,37.8081,-122.057,37.6344,17.041,27.419,16.6652,26.8143,1.02255,29.8587,29.8859,2,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.271689 37.803371,-122.265332 37.797257,-122.224167 37.774773,-122.196798 37.753504,-122.160813 37.721706,-122.126531 37.696838,-122.087041 37.669631,-122.057258 37.634263,-122.057158 37.634363)"
3_45_transit,transit,3,45,-122.269,37.8081,-122.444,37.6644,18.1053,29.1315,13.8011,22.206,1.31187,39.8636,41.7579,1,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.469094 37.706204,-122.466267 37.684542,-122.444354 37.664337,-122.444254 37.664437)"
3_46_transit,transit,3,46,-122.269,37.8081,-122.017,37.5908,20.7633,33.4082,20.3579,32.7559,1.01991,34.8598,34.8903,2,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.271689 37.803371,-122.265332 37.797257,-122.224167 37.774773,-122.196798 37.753504,-122.160813 37.721706,-122.126531 37.696838,-122.087041 37.669631,-122.057258 37.634263,-122.017330 37.590665,-122.017230 37.590765)"
3_47_transit,transit,3,47,-122.269,37.8081,-121.939,37.5023,28.2891,45.5171,27.7651,44.674,1.01887,45.8619,45.8937,4,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.271689 37.803371,-122.265332 37.797257,-122.224167 37.774773,-122.196798 37.753504,-122.160813 37.721706,-122.126531 37.696838,-122.087041 37.669631,-122.057258 37.634263,-122.017330 37.590665,-121.976705 37.557413,-121.939458 37.502207,-121.939358 37.502307)"
3_48_transit,transit,3,48,-122.269,37.8081,-122.067,37.9058,13.8394,22.2676,12.8943,20.7469,1.0733,21.8551,21.8552,5,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.267263 37.828714,-122.251371 37.844695,-122.183817 37.878403,-122.124744 37.893120,-122.067479 37.905712,-122.067379 37.905812)"
3_50_transit,transit,3,50,-122.269,37.8081,-122.295,37.8049,1.66137,2.67314,1.45858,2.34685,1.13903,6.85228,7.41427,1,"LINESTRING(-122.268722 37.808060,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.295144 37.804923)"
4_1_transit,transit,4,1,-122.419,37.7524,-122.272,37.8035,10.1589,16.3457,8.76501,14.1029,1.15903,20.8574,21.2045,10,"LINESTRING(-122.418518 37.752422,-122.418618 37.752322,-122.419855 37.765076,-122.413979 37.779350,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.271589 37.803471)"
4_2_transit,transit,4,2,-122.419,37.7524,-122.42,37.7652,0.901611,1.45069,0.883813,1.42206,1.02014,2.85149,2.86176,10,"LINESTRING(-122.418518 37.752422,-122.418618 37.752322,-122.419855 37.765076,-122.419755 37.765176)"
4_3_transit,transit,4,3,-122.419,37.7524,-122.269,37.8081,10.5126,16.9147,9.03857,14.5431,1.16308,21.8584,22.207,11,"LINESTRING(-122.418518 37.752422,-122.418618 37.752322,-122.419855 37.765076,-122.413979 37.779350,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.268722 37.808060)"
4_6_transit,transit,4,6,-122.419,37.7524,-122.27,37.8531,13.6315,21.9331,10.6921,17.2036,1.27491,29.8603,30.2131,3,"LINESTRING(-122.418518 37.752422,-122.418618 37.752322,-122.419855 37.765076,-122.413979 37.779350,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.269850 37.852969,-122.269750 37.853069)"
4_7_transit,transit,4,7,-122.419,37.7524,-122.448,37.7218,2.67768,4.30839,2.64546,4.25655,1.01218,5.85258,5.85329,13,"LINESTRING(-122.418518 37.752422,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.447510 37.721758)"
4_8_transit,transit,4,8,-122.419,37.7524,-122.126,37.6969,20.9055,33.6369,16.4166,26.4144,1.27343,37.8616,37.9815,3,"LINESTRING(-122.418518 37.752422,-122.418618 37.752322,-122.419855 37.765076,-122.413979 37.779350,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.265332 37.797257,-122.224167 37.774773,-122.196798 37.753504,-122.160813 37.721706,-122.126531 37.696838,-122.126431 37.696938)"
4_11_transit,transit,4,11,-122.419,37.7524,-122.414,37.7794,1.93897,3.1198,1.88459,3.0323,1.02886,4.85246,4.95123,32,"LINESTRING(-122.418518 37.752422,-122.418618 37.752322,-122.419855 37.765076,-122.413979 37.779350,-122.413879 37.779450)"
4_12_transit,transit,4,12,-122.419,37.7524,-122.466,37.6846,5.77015,9.28418,5.35859,8.62198,1.0768,14.8547,14.8556,2,"LINESTRING(-122.418518 37.752422,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.469094 37.706204,-122.466267 37.684542,-122.466167 37.684642)"
4_13_transit,transit,4,13,-122.419,37.7524,-122.197,37.7536,15.4135,24.8004,12.1182,19.4983,1.27193,30.8595,30.974,5,"LINESTRING(-122.418518 37.752422,-122.418618 37.752322,-122.419855 37.765076,-122.413979 37.779350,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.265332 37.797257,-122.224167 37.774773,-122.196798 37.753504,-122.196698 37.753604)"
4_14_transit,transit,4,14,-122.419,37.7524,-122.029,37.9738,29.4751,47.4254,26.1739,42.1138,1.12612,51.865,51.8885,1,"LINESTRING(-122.418518 37.752422,-122.418618 37.752322,-122.419855 37.765076,-122.413979 37.779350,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.251371 37.844695,-122.183817 37.878403,-122.124744 37.893120,-122.067479 37.905712,-122.056115 37.928363,-122.029226 37.973673,-122.029126 37.973773)"
4_15_transit,transit,4,15,-122.419,37.7524,-122.469,37.7063,4.26517,6.86266,4.21453,6.78118,1.01202,9.85362,9.85448,9,"LINESTRING(-122.418518 37.752422,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.469094 37.706204,-122.468994 37.706304)"
4_16_transit,transit,4,16,-122.419,37.7524,-122.268,37.8701,14.8132,23.8344,11.5571,18.5954,1.28174,31.8613,32.2146,9,"LINESTRING(-122.418518 37.752422,-122.418618 37.752322,-122.419855 37.765076,-122.413979 37.779350,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.269850 37.852969,-122.268178 37.870017,-122.268078 37.870117)"
4_17_transit,transit,4,17,-122.419,37.7524,-122.317,37.9252,19.6869,31.6762,13.1639,21.1807,1.49552,39.8641,40.2176,1,"LINESTRING(-122.418518 37.752422,-122.418618 37.752322,-122.419855 37.765076,-122.413979 37.779350,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.269850 37.852969,-122.268178 37.870017,-122.283608 37.873932,-122.298995 37.902533,-122.316968 37.925105,-122.316868 37.925205)"
