path_id,service_route_id,o_zone_id,d_zone_id,unique_route_id,agent_type,demand_period,toll,travel_time,distance,link_sequence,node_sequence,geometry,prob,node_ids,link_ids,distance_mile,total_distance_km,total_free_flow_travel_time,total_travel_time,route_key,seed_od_volume,target_od_volume,final_est_od_volume,volume
1530,1,23,17,2,transit,AM,0,40.0773,37445.7,196;810;774;845;782;804;816;756;762;822;768;788;830;836;793,23;270;252;289;256;267;273;243;246;276;249;259;280;283;262;17,,0.0685305,23;270;252;289;256;267;273;243;246;276;249;259;280;283;262;17,196;810;774;845;782;804;816;756;762;822;768;788;830;836;793,23.2726,37.4457,40.0771,40.0773,3745_11382,2,0,2,0.137061
1531,0,23,17,1,transit,AM,0,40.0776,37445.7,194;806;770;841;778;800;812;752;758;818;764;784;826;832;789,23;268;250;287;254;265;271;241;244;274;247;257;278;281;260;17,,0.130831,23;268;250;287;254;265;271;241;244;274;247;257;278;281;260;17,194;806;770;841;778;800;812;752;758;818;764;784;826;832;789,23.2726,37.4457,40.0771,40.0776,3717_11324,2,0,2,0.261662
1532,1,23,19,2,transit,AM,0,35.3973,33053.1,199;944;914;962;924;936;948;974;929,23;340;324;349;329;336;342;355;333;19,,0.845222,23;340;324;349;329;336;342;355;333;19,199;944;914;962;924;936;948;974;929,20.5427,33.0531,35.3972,35.3973,2750_7730,40,0,40,33.8089
1533,0,23,19,1,transit,AM,0,35.3972,33053.1,198;942;912;960;922;934;946;972;927,23;339;323;348;328;335;341;354;332;19,,0.154778,23;339;323;348;328;335;341;354;332;19,198;942;912;960;922;934;946;972;927,20.5427,33.0531,35.3972,35.3972,2742_7713,40,0,40,6.19111
1534,1,23,20,2,transit,AM,0,17.1086,15887.7,200;1002;1016;1020;995,23;370;377;379;367;20,,0.611519,23;370;377;379;367;20,200;1002;1016;1020;995,9.87425,15.8877,17.1086,17.1086,1536_4233,14,0,14,8.56126
1535,0,23,20,1,transit,AM,0,17.1086,15887.7,197;878;894;896;873,23;306;314;315;304;20,,0.388481,23;306;314;315;304;20,197;878;894;896;873,9.87425,15.8877,17.1086,17.1086,1282_3738,14,0,14,5.43874
1536,2,23,21,3,transit,AM,0,18.1257,16842.4,195;808;772;843;780;801,23;269;251;288;255;266;21,,0.800639,23;269;251;288;255;266;21,195;808;772;843;780;801,10.4676,16.8424,18.1257,18.1257,1373_4199,14,0,14,11.2089
1537,1,23,21,2,transit,AM,0,18.1258,16842.4,196;810;774;845;782;803,23;270;252;289;256;267;21,,0.0685305,23;270;252;289;256;267;21,196;810;774;845;782;803,10.4676,16.8424,18.1257,18.1258,1378_4210,14,0,14,0.959427
1538,0,23,21,1,transit,AM,0,18.1259,16842.4,194;806;770;841;778;799,23;268;250;287;254;265;21,,0.130831,23;268;250;287;254;265;21,194;806;770;841;778;799,10.4676,16.8424,18.1257,18.1259,1368_4188,14,0,14,1.83163
1539,1,23,22,2,transit,AM,0,43.5898,40742.5,199;944;914;962;924;936;948;974;930;954;958;920;902;906;939,23;340;324;349;329;336;342;355;333;345;347;327;318;320;338;22,,0.845222,23;340;324;349;329;336;342;355;333;345;347;327;318;320;338;22,199;944;914;962;924;936;948;974;930;954;958;920;902;906;939,25.3216,40.7425,43.5898,43.5898,4748_13310,2,0,2,1.69044
1540,0,23,22,1,transit,AM,0,43.5898,40742.5,198;942;912;960;922;934;946;972;928;952;956;918;900;904;937,23;339;323;348;328;335;341;354;332;344;346;326;317;319;337;22,,0.154778,23;339;323;348;328;335;341;354;332;344;346;326;317;319;337;22,198;942;912;960;922;934;946;972;928;952;956;918;900;904;937,25.3216,40.7425,43.5898,43.5898,4734_13281,2,0,2,0.309555
1541,2,23,25,3,transit,AM,0,22.8098,21238.8,195;808;772;843;780;802;813,23;269;251;288;255;266;272;25,,0.800639,23;269;251;288;255;266;272;25,195;808;772;843;780;802;813,13.2,21.2388,22.8098,22.8098,1649_5013,6,0,6,4.80383
1542,1,23,25,2,transit,AM,0,22.81,21238.8,196;810;774;845;782;804;815,23;270;252;289;256;267;273;25,,0.0685305,23;270;252;289;256;267;273;25,196;810;774;845;782;804;815,13.2,21.2388,22.8098,22.81,1655_5026,6,0,6,0.411183
1543,0,23,25,1,transit,AM,0,22.8102,21238.8,194;806;770;841;778;800;811,23;268;250;287;254;265;271;25,,0.130831,23;268;250;287;254;265;271;25,194;806;770;841;778;800;811,13.2,21.2388,22.8098,22.8102,1643_5000,6,0,6,0.784986
1544,2,23,26,3,transit,AM,0,26.8157,24998.7,195;808;772;843;780;802;814;754;760;819,23;269;251;288;255;266;272;242;245;275;26,,0.800639,23;269;251;288;255;266;272;242;245;275;26,195;808;772;843;780;802;814;754;760;819,15.5368,24.9987,26.8157,26.8157,2412_7347,2,0,2,1.60128
1545,1,23,26,2,transit,AM,0,26.8159,24998.7,196;810;774;845;782;804;816;756;762;821,23;270;252;289;256;267;273;243;246;276;26,,0.0685305,23;270;252;289;256;267;273;243;246;276;26,196;810;774;845;782;804;816;756;762;821,15.5368,24.9987,26.8157,26.8159,2421_7366,2,0,2,0.137061
1546,0,23,26,1,transit,AM,0,26.8162,24998.7,194;806;770;841;778;800;812;752;758;817,23;268;250;287;254;265;271;241;244;274;26,,0.130831,23;268;250;287;254;265;271;241;244;274;26,194;806;770;841;778;800;812;752;758;817,15.5368,24.9987,26.8157,26.8162,2403_7328,2,0,2,0.261662
1547,1,23,28,2,transit,AM,0,36.3909,33985.7,200;1002;1016;1020;996;1024;1007,23;370;377;379;367;381;373;28,,0.611519,23;370;377;379;367;381;373;28,200;1002;1016;1020;996;1024;1007,21.1222,33.9857,36.3909,36.3909,2298_6265,16,0,16,9.7843
1548,0,23,28,1,transit,AM,0,36.3909,33985.7,197;878;894;896;874;898;883,23;306;314;315;304;316;309;28,,0.388481,23;306;314;315;304;316;309;28,197;878;894;896;874;898;883,21.1222,33.9857,36.3909,36.3909,1915_5520,16,0,16,6.2157
1549,1,23,29,2,transit,AM,0,35.9987,33617.7,199;944;914;962;924;936;948;974;930;953,23;340;324;349;329;336;342;355;333;345;29,,0.845222,23;340;324;349;329;336;342;355;333;345;29,199;944;914;962;924;936;948;974;930;953,20.8935,33.6177,35.9987,35.9987,3105_8684,35,0,35,29.5828
1550,0,23,29,1,transit,AM,0,35.9987,33617.7,198;942;912;960;922;934;946;972;928;951,23;339;323;348;328;335;341;354;332;344;29,,0.154778,23;339;323;348;328;335;341;354;332;344;29,198;942;912;960;922;934;946;972;928;951,20.8935,33.6177,35.9987,35.9987,3096_8665,35,0,35,5.41722
1551,2,23,30,3,transit,AM,0,33.2395,31027.9,195;808;772;843;780;802;814;754;760;820;766;786;827,23;269;251;288;255;266;272;242;245;275;248;258;279;30,,0.800639,23;269;251;288;255;266;272;242;245;275;248;258;279;30,195;808;772;843;780;802;814;754;760;820;766;786;827,19.284,31.0279,33.2394,33.2395,3201_9727,2,0,2,1.60128
1552,1,23,30,2,transit,AM,0,33.2396,31027.9,196;810;774;845;782;804;816;756;762;822;768;788;829,23;270;252;289;256;267;273;243;246;276;249;259;280;30,,0.0685305,23;270;252;289;256;267;273;243;246;276;249;259;280;30,196;810;774;845;782;804;816;756;762;822;768;788;829,19.284,31.0279,33.2394,33.2396,3213_9752,2,0,2,0.137061
1553,0,23,30,1,transit,AM,0,33.24,31027.9,194;806;770;841;778;800;812;752;758;818;764;784;825,23;268;250;287;254;265;271;241;244;274;247;257;278;30,,0.130831,23;268;250;287;254;265;271;241;244;274;247;257;278;30,194;806;770;841;778;800;812;752;758;818;764;784;825,19.284,31.0279,33.2394,33.24,3189_9702,2,0,2,0.261662
1554,2,23,37,3,transit,AM,0,36.9198,34482.3,195;808;772;843;780;802;814;754;760;820;766;786;828;833,23;269;251;288;255;266;272;242;245;275;248;258;279;282;37,,0.800639,23;269;251;288;255;266;272;242;245;275;248;258;279;282;37,195;808;772;843;780;802;814;754;760;820;766;786;828;833,21.4309,34.4823,36.9198,36.9198,3490_10561,1,0,1,0.800639
1555,1,23,37,2,transit,AM,0,36.92,34482.3,196;810;774;845;782;804;816;756;762;822;768;788;830;835,23;270;252;289;256;267;273;243;246;276;249;259;280;283;37,,0.0685305,23;270;252;289;256;267;273;243;246;276;249;259;280;283;37,196;810;774;845;782;804;816;756;762;822;768;788;830;835,21.4309,34.4823,36.9198,36.92,3503_10588,1,0,1,0.0685305
1556,0,23,37,1,transit,AM,0,36.9203,34482.3,194;806;770;841;778;800;812;752;758;818;764;784;826;831,23;268;250;287;254;265;271;241;244;274;247;257;278;281;37,,0.130831,23;268;250;287;254;265;271;241;244;274;247;257;278;281;37,194;806;770;841;778;800;812;752;758;818;764;784;826;831,21.4309,34.4823,36.9198,36.9203,3477_10534,1,0,1,0.130831
1557,1,23,38,2,transit,AM,0,36.7616,34333.7,199;944;914;962;924;936;948;974;930;954;957,23;340;324;349;329;336;342;355;333;345;347;38,,0.845222,23;340;324;349;329;336;342;355;333;345;347;38,199;944;914;962;924;936;948;974;930;954;957,21.3385,34.3337,36.7615,36.7616,3461_9642,19,0,19,16.0592
1558,0,23,38,1,transit,AM,0,36.7616,34333.7,198;942;912;960;922;934;946;972;928;952;955,23;339;323;348;328;335;341;354;332;344;346;38,,0.154778,23;339;323;348;328;335;341;354;332;344;346;38,198;942;912;960;922;934;946;972;928;952;955,21.3385,34.3337,36.7615,36.7616,3451_9621,19,0,19,2.94078
1559,2,23,39,3,transit,AM,0,43.7215,40866.3,195;808;772;843;780;802;814;754;760;820;766;786;828;834;792;838,23;269;251;288;255;266;272;242;245;275;248;258;279;282;261;285;39,,0.800639,23;269;251;288;255;266;272;242;245;275;248;258;279;282;261;285;39,195;808;772;843;780;802;814;754;760;820;766;786;828;834;792;838,25.3985,40.8663,43.7215,43.7215,4038_12192,2,0,2,1.60128
1560,1,23,39,2,transit,AM,0,43.7217,40866.3,196;810;774;845;782;804;816;756;762;822;768;788;830;836;794;839,23;270;252;289;256;267;273;243;246;276;249;259;280;283;262;286;39,,0.0685305,23;270;252;289;256;267;273;243;246;276;249;259;280;283;262;286;39,196;810;774;845;782;804;816;756;762;822;768;788;830;836;794;839,25.3985,40.8663,43.7215,43.7217,4053_12222,2,0,2,0.137061
1561,0,23,39,1,transit,AM,0,43.722,40866.3,194;806;770;841;778;800;812;752;758;818;764;784;826;832;790;837,23;268;250;287;254;265;271;241;244;274;247;257;278;281;260;284;39,,0.130831,23;268;250;287;254;265;271;241;244;274;247;257;278;281;260;284;39,194;806;770;841;778;800;812;752;758;818;764;784;826;832;790;837,25.3985,40.8663,43.7215,43.722,4023_12162,2,0,2,0.261662
1562,2,23,41,3,transit,AM,0,9.47775,8725.54,195;808;772;842,23;269;251;288;41,,0.800639,23;269;251;288;41,195;808;772;842,5.42296,8.72554,9.47775,9.47775,872_2617,8,0,8,6.40511
1563,1,23,41,2,transit,AM,0,9.47778,8725.54,196;810;774;844,23;270;252;289;41,,0.0685305,23;270;252;289;41,196;810;774;844,5.42296,8.72554,9.47775,9.47778,875_2624,8,0,8,0.548244
1564,0,23,41,1,transit,AM,0,9.4778,8725.54,194;806;770;840,23;268;250;287;41,,0.130831,23;268;250;287;41,194;806;770;840,5.42296,8.72554,9.47775,9.4778,869_2610,8,0,8,1.04665
1565,1,23,44,2,transit,AM,0,5.24638,4754.01,200;1002;1015,23;370;377;44,,0.611519,23;370;377;44,200;1002;1015,2.95464,4.75401,5.24638,5.24638,814_2217,2,0,2,1.22304
1566,0,23,44,1,transit,AM,0,5.24638,4754.01,197;878;893,23;306;314;44,,0.388481,23;306;314;44,197;878;893,2.95464,4.75401,5.24638,5.24638,687_1968,2,0,2,0.776963
1567,1,23,46,2,transit,AM,0,11.6262,10742,200;1002;1016;1019,23;370;377;379;46,,0.611519,23;370;377;379;46,200;1002;1016;1019,6.67619,10.742,11.6262,11.6262,1195_3237,22,0,22,13.4534
1568,0,23,46,1,transit,AM,0,11.6262,10742,197;878;894;895,23;306;314;315;46,,0.388481,23;306;314;315;46,197;878;894;895,6.67619,10.742,11.6262,11.6262,1004_2864,22,0,22,8.54659
1569,1,23,47,2,transit,AM,0,24.5247,22848.3,200;1002;1016;1020;996;1023,23;370;377;379;367;381;47,,0.611519,23;370;377;379;367;381;47,200;1002;1016;1020;996;1023,14.2003,22.8483,24.5247,24.5247,1944_5257,11,0,11,6.72671
1570,0,23,47,1,transit,AM,0,24.5247,22848.3,197;878;894;896;874;897,23;306;314;315;304;316;47,,0.388481,23;306;314;315;304;316;47,197;878;894;896;874;897,14.2003,22.8483,24.5247,24.5247,1625_4636,11,0,11,4.27329
1571,1,23,50,2,transit,AM,0,25.7492,23997.7,199;944;914;962;924;936;948;973,23;340;324;349;329;336;342;355;50,,0.845222,23;340;324;349;329;336;342;355;50,199;944;914;962;924;936;948;973,14.9146,23.9977,25.7492,25.7492,2448_6800,7,0,7,5.91656
1572,0,23,50,1,transit,AM,0,25.7492,23997.7,198;942;912;960;922;934;946;971,23;339;323;348;328;335;341;354;50,,0.154778,23;339;323;348;328;335;341;354;50,198;942;912;960;922;934;946;971,14.9146,23.9977,25.7492,25.7492,2441_6785,7,0,7,1.08344
1573,2,24,1,3,transit,AM,0,18.9508,17616.9,203;454;476;500;460;398;385,24;87;98;110;90;59;53;1,,0.238438,24;87;98;110;90;59;53;1,203;454;476;500;460;398;385,10.949,17.6169,18.9507,18.9508,522_2876,14,0,14,3.33814
1574,1,24,1,2,transit,AM,0,18.9508,17616.9,202;452;474;498;458;396;383,24;86;97;109;89;58;52;1,,0.143564,24;86;97;109;89;58;52;1,202;452;474;498;458;396;383,10.949,17.6169,18.9507,18.9508,516_2863,14,0,14,2.00989
1575,0,24,1,1,transit,AM,0,18.9508,17616.9,201;450;472;496;456;394;381,24;85;96;108;88;57;51;1,,0.617998,24;85;96;108;88;57;51;1,201;450;472;496;456;394;381,10.949,17.6169,18.9507,18.9508,510_2850,14,0,14,8.65197
1576,2,24,2,3,transit,AM,0,34.8171,32508.7,203;454;476;500;460;398;386;527;442;466;494;418;391,24;87;98;110;90;59;53;125;81;93;107;69;56;2,,0.0821884,24;87;98;110;90;59;53;125;81;93;107;69;56;2,203;454;476;500;460;398;386;527;442;466;494;418;391,20.2043,32.5087,34.817,34.8171,1054_5615,4,0,4,0.328754
1577,1,24,2,2,transit,AM,0,34.8171,32508.7,202;452;474;498;458;396;384;525;440;464;492;416;389,24;86;97;109;89;58;52;124;80;92;106;68;55;2,,0.143564,24;86;97;109;89;58;52;124;80;92;106;68;55;2,202;452;474;498;458;396;384;525;440;464;492;416;389,20.2043,32.5087,34.817,34.8171,1042_5590,4,0,4,0.574255
1578,0,24,2,1,transit,AM,0,34.8171,32508.7,201;450;472;496;456;394;382;523;438;462;490;414;387,24;85;96;108;88;57;51;123;79;91;105;67;54;2,,0.774248,24;85;96;108;88;57;51;123;79;91;105;67;54;2,201;450;472;496;456;394;382;523;438;462;490;414;387,20.2043,32.5087,34.817,34.8171,1030_5565,4,0,4,3.09699
1579,2,24,3,3,transit,AM,0,18.3447,17047.9,203;454;476;500;460;397,24;87;98;110;90;59;3,,0.238438,24;87;98;110;90;59;3,203;454;476;500;460;397,10.5954,17.0479,18.3446,18.3447,471_2490,15,0,15,3.57658
1580,1,24,3,2,transit,AM,0,18.3446,17047.9,202;452;474;498;458;395,24;86;97;109;89;58;3,,0.143564,24;86;97;109;89;58;3,202;452;474;498;458;395,10.5954,17.0479,18.3446,18.3446,466_2479,15,0,15,2.15346
1581,0,24,3,1,transit,AM,0,18.3446,17047.9,201;450;472;496;456;393,24;85;96;108;88;57;3,,0.617998,24;85;96;108;88;57;3,201;450;472;496;456;393,10.5954,17.0479,18.3446,18.3446,461_2468,15,0,15,9.26997
1582,2,24,4,3,transit,AM,0,36.3322,33930.7,203;454;476;500;460;398;386;527;442;466;494;418;392;403,24;87;98;110;90;59;53;125;81;93;107;69;56;62;4,,0.0821884,24;87;98;110;90;59;53;125;81;93;107;69;56;62;4,203;454;476;500;460;398;386;527;442;466;494;418;392;403,21.0881,33.9307,36.3321,36.3322,1118_6019,2,0,2,0.164377
1583,1,24,4,2,transit,AM,0,36.3322,33930.7,202;452;474;498;458;396;384;525;440;464;492;416;390;401,24;86;97;109;89;58;52;124;80;92;106;68;55;61;4,,0.143564,24;86;97;109;89;58;52;124;80;92;106;68;55;61;4,202;452;474;498;458;396;384;525;440;464;492;416;390;401,21.0881,33.9307,36.3321,36.3322,1105_5992,2,0,2,0.287127
1584,0,24,4,1,transit,AM,0,36.3322,33930.7,201;450;472;496;456;394;382;523;438;462;490;414;388;399,24;85;96;108;88;57;51;123;79;91;105;67;54;60;4,,0.774248,24;85;96;108;88;57;51;123;79;91;105;67;54;60;4,201;450;472;496;456;394;382;523;438;462;490;414;388;399,21.0881,33.9307,36.3321,36.3322,1092_5965,2,0,2,1.5485
1585,2,24,7,3,transit,AM,0,40.8914,38209.8,203;454;476;500;460;398;386;527;442;466;494;418;392;404;448;411,24;87;98;110;90;59;53;125;81;93;107;69;56;62;84;66;7,,0.0821884,24;87;98;110;90;59;53;125;81;93;107;69;56;62;84;66;7,203;454;476;500;460;398;386;527;442;466;494;418;392;404;448;411,23.7476,38.2098,40.8912,40.8914,1271_6879,5,0,5,0.410942
1586,1,24,7,2,transit,AM,0,40.8913,38209.8,202;452;474;498;458;396;384;525;440;464;492;416;390;402;446;409,24;86;97;109;89;58;52;124;80;92;106;68;55;61;83;65;7,,0.143564,24;86;97;109;89;58;52;124;80;92;106;68;55;61;83;65;7,202;452;474;498;458;396;384;525;440;464;492;416;390;402;446;409,23.7476,38.2098,40.8912,40.8913,1256_6848,5,0,5,0.717818
1587,0,24,7,1,transit,AM,0,40.8914,38209.8,201;450;472;496;456;394;382;523;438;462;490;414;388;400;444;407,24;85;96;108;88;57;51;123;79;91;105;67;54;60;82;64;7,,0.774248,24;85;96;108;88;57;51;123;79;91;105;67;54;60;82;64;7,201;450;472;496;456;394;382;523;438;462;490;414;388;400;444;407,23.7476,38.2098,40.8912,40.8914,1241_6817,5,0,5,3.87124
1588,2,24,11,3,transit,AM,0,33.0392,30839.9,203;454;476;500;460;398;386;527;442;466;494;417,24;87;98;110;90;59;53;125;81;93;107;69;11,,0.0821884,24;87;98;110;90;59;53;125;81;93;107;69;11,203;454;476;500;460;398;386;527;442;466;494;417,19.1671,30.8399,33.039,33.0392,1007_5223,20,0,20,1.64377
1589,1,24,11,2,transit,AM,0,33.0391,30839.9,202;452;474;498;458;396;384;525;440;464;492;415,24;86;97;109;89;58;52;124;80;92;106;68;11,,0.143564,24;86;97;109;89;58;52;124;80;92;106;68;11,202;452;474;498;458;396;384;525;440;464;492;415,19.1671,30.8399,33.039,33.0391,996_5200,20,0,20,2.87127
1590,0,24,11,1,transit,AM,0,33.0392,30839.9,201;450;472;496;456;394;382;523;438;462;490;413,24;85;96;108;88;57;51;123;79;91;105;67;11,,0.774248,24;85;96;108;88;57;51;123;79;91;105;67;11,201;450;472;496;456;394;382;523;438;462;490;413,19.1671,30.8399,33.039,33.0392,985_5177,20,0,20,15.485
1591,2,24,14,3,transit,AM,0,14.5781,13512.8,205;670;739;704;645,24;199;234;216;187;14,,0.800639,24;199;234;216;187;14,205;670;739;704;645,8.39828,13.5128,14.5781,14.5781,874_2963,2,0,2,1.60128
1592,1,24,14,2,transit,AM,0,14.5781,13512.8,206;672;741;706;647,24;200;235;217;188;14,,0.0685305,24;200;235;217;188;14,206;672;741;706;647,8.39828,13.5128,14.5781,14.5781,878_2972,2,0,2,0.137061
1593,0,24,14,1,transit,AM,0,14.5781,13512.8,204;668;737;702;643,24;198;233;215;186;14,,0.130831,24;198;233;215;186;14,204;668;737;702;643,8.39828,13.5128,14.5781,14.5781,870_2954,2,0,2,0.261662
1594,2,24,15,3,transit,AM,0,43.6122,40763.5,203;454;476;500;460;398;386;527;442;466;494;418;392;404;448;412;435,24;87;98;110;90;59;53;125;81;93;107;69;56;62;84;66;78;15,,0.0821884,24;87;98;110;90;59;53;125;81;93;107;69;56;62;84;66;78;15,203;454;476;500;460;398;386;527;442;466;494;418;392;404;448;412;435,25.3347,40.7635,43.6121,43.6122,1357_7315,2,0,2,0.164377
1595,1,24,15,2,transit,AM,0,43.6122,40763.5,202;452;474;498;458;396;384;525;440;464;492;416;390;402;446;410;433,24;86;97;109;89;58;52;124;80;92;106;68;55;61;83;65;77;15,,0.143564,24;86;97;109;89;58;52;124;80;92;106;68;55;61;83;65;77;15,202;452;474;498;458;396;384;525;440;464;492;416;390;402;446;410;433,25.3347,40.7635,43.6121,43.6122,1341_7282,2,0,2,0.287127
1596,0,24,15,1,transit,AM,0,43.6122,40763.5,201;450;472;496;456;394;382;523;438;462;490;414;388;400;444;408;431,24;85;96;108;88;57;51;123;79;91;105;67;54;60;82;64;76;15,,0.774248,24;85;96;108;88;57;51;123;79;91;105;67;54;60;82;64;76;15,201;450;472;496;456;394;382;523;438;462;490;414;388;400;444;408;431,25.3347,40.7635,43.6121,43.6122,1325_7249,2,0,2,1.5485
1597,2,24,19,3,transit,AM,0,30.81,28747.7,203;454;476;500;460;398;386;527;441,24;87;98;110;90;59;53;125;81;19,,0.0821884,24;87;98;110;90;59;53;125;81;19,203;454;476;500;460;398;386;527;441,17.8668,28.7477,30.8099,30.81,746_3845,92,0,92,7.56133
1598,1,24,19,2,transit,AM,0,30.81,28747.7,202;452;474;498;458;396;384;525;439,24;86;97;109;89;58;52;124;80;19,,0.143564,24;86;97;109;89;58;52;124;80;19,202;452;474;498;458;396;384;525;439,17.8668,28.7477,30.8099,30.81,738_3828,92,0,92,13.2079
1599,0,24,19,1,transit,AM,0,30.81,28747.7,201;450;472;496;456;394;382;523;437,24;85;96;108;88;57;51;123;79;19,,0.774248,24;85;96;108;88;57;51;123;79;19,201;450;472;496;456;394;382;523;437,17.8668,28.7477,30.8099,30.81,730_3811,92,0,92,71.2308
1600,2,24,26,3,transit,AM,0,15.8821,14736.6,203;454;476;500;459,24;87;98;110;90;26,,0.238438,24;87;98;110;90;26,203;454;476;500;459,9.15888,14.7366,15.882,15.8821,435_2092,9,0,9,2.14595
1601,1,24,26,2,transit,AM,0,15.8821,14736.6,202;452;474;498;457,24;86;97;109;89;26,,0.143564,24;86;97;109;89;26,202;452;474;498;457,9.15888,14.7366,15.882,15.8821,431_2083,9,0,9,1.29207
1602,0,24,26,1,transit,AM,0,15.8821,14736.6,201;450;472;496;455,24;85;96;108;88;26,,0.617998,24;85;96;108;88;26,201;450;472;496;455,9.15888,14.7366,15.882,15.8821,427_2074,9,0,9,5.56198
1603,2,24,29,3,transit,AM,0,31.4115,29312.2,203;454;476;500;460;398;386;527;442;465,24;87;98;110;90;59;53;125;81;93;29,,0.0821884,24;87;98;110;90;59;53;125;81;93;29,203;454;476;500;460;398;386;527;442;465,18.2176,29.3122,31.4113,31.4115,849_4311,70,0,70,5.75319
1604,1,24,29,2,transit,AM,0,31.4114,29312.2,202;452;474;498;458;396;384;525;440;463,24;86;97;109;89;58;52;124;80;92;29,,0.143564,24;86;97;109;89;58;52;124;80;92;29,202;452;474;498;458;396;384;525;440;463,18.2176,29.3122,31.4113,31.4114,840_4292,70,0,70,10.0495
1605,0,24,29,1,transit,AM,0,31.4115,29312.2,201;450;472;496;456;394;382;523;438;461,24;85;96;108;88;57;51;123;79;91;29,,0.774248,24;85;96;108;88;57;51;123;79;91;29,201;450;472;496;456;394;382;523;438;461,18.2176,29.3122,31.4113,31.4115,831_4273,70,0,70,54.1974
1606,2,24,35,3,transit,AM,0,8.65278,7951.43,205;670;739;703,24;199;234;216;35,,0.800639,24;199;234;216;35,205;670;739;703,4.94185,7.95143,8.65278,8.65278,708_2317,2,0,2,1.60128
1607,1,24,35,2,transit,AM,0,8.65278,7951.43,206;672;741;705,24;200;235;217;35,,0.0685305,24;200;235;217;35,206;672;741;705,4.94185,7.95143,8.65278,8.65278,711_2324,2,0,2,0.137061
1608,0,24,35,1,transit,AM,0,8.65278,7951.43,204;668;737;701,24;198;233;215;35,,0.130831,24;198;233;215;35,204;668;737;701,4.94185,7.95143,8.65278,8.65278,705_2310,2,0,2,0.261662
1609,2,24,38,3,transit,AM,0,32.1743,30028.2,203;454;476;500;460;398;386;527;442;466;493,24;87;98;110;90;59;53;125;81;93;107;38,,0.0821884,24;87;98;110;90;59;53;125;81;93;107;38,203;454;476;500;460;398;386;527;442;466;493,18.6626,30.0282,32.1742,32.1743,965_4805,14,0,14,1.15064
1610,1,24,38,2,transit,AM,0,32.1743,30028.2,202;452;474;498;458;396;384;525;440;464;491,24;86;97;109;89;58;52;124;80;92;106;38,,0.143564,24;86;97;109;89;58;52;124;80;92;106;38,202;452;474;498;458;396;384;525;440;464;491,18.6626,30.0282,32.1742,32.1743,955_4784,14,0,14,2.00989
